id,status,created,cardId,holderId,amount,merchantName,merchantCategoryType,workspaceId
5560852006567936,confirmed,2023-03-06 18:41:48.571133 UTC,5682955309547520,5686543461122048,3415053,GOOGLE,retail,5506710584164352
5784895863390208,confirmed,2023-03-06 18:41:30.875178 UTC,6206395724595200,5663631916138496,262606,AMAZON,retail,4800539376222208
5925633351745536,confirmed,2023-03-06 18:41:28.486467 UTC,6206395724595200,5663631916138496,506590,AMAZON,retail,4800539376222208
6409811818184704,confirmed,2023-03-06 18:41:25.601711 UTC,6206395724595200,5663631916138496,707996,AMAZON,retail,4800539376222208
6556975919792128,confirmed,2023-03-06 18:41:23.364484 UTC,6206395724595200,5663631916138496,917106,AMAZON,retail,4800539376222208
5644158375034880,confirmed,2023-03-06 18:41:21.176891 UTC,6206395724595200,5663631916138496,537414,AMAZON,retail,4800539376222208
5400743410401280,voided,2023-03-06 16:27:08.890043 UTC,5007594519265280,5175279144140800,0,GOOGLE CLOUD PLATFORM,services,5983985402380288
4891257386041344,confirmed,2023-03-06 15:09:16.008991 UTC,5682955309547520,5686543461122048,2149892,GOOGLE,retail,5506710584164352
4609782409330688,confirmed,2023-03-06 15:09:13.393007 UTC,5682955309547520,5686543461122048,966365,GOOGLE,retail,5506710584164352
6393933793853440,confirmed,2023-03-06 15:09:10.774725 UTC,5682955309547520,5686543461122048,5757897,GOOGLE,retail,5506710584164352
4556318480269312,confirmed,2023-03-06 15:09:07.859323 UTC,5682955309547520,5686543461122048,4084812,GOOGLE,retail,5506710584164352
5149601036238848,confirmed,2023-03-06 15:09:05.192402 UTC,5682955309547520,5686543461122048,958127,GOOGLE,retail,5506710584164352
5013715317424128,confirmed,2023-03-06 15:05:48.08182 UTC,5682955309547520,5686543461122048,3442308,GOOGLE,retail,5506710584164352
6550549306540032,confirmed,2023-03-06 15:05:45.180421 UTC,5682955309547520,5686543461122048,4995535,GOOGLE,retail,5506710584164352
6065329469915136,confirmed,2023-03-06 15:05:42.35233 UTC,5682955309547520,5686543461122048,4933058,GOOGLE,retail,5506710584164352
4773345165836288,confirmed,2023-03-06 15:05:39.528728 UTC,5682955309547520,5686543461122048,3446839,GOOGLE,retail,5506710584164352
5650692228251648,confirmed,2023-03-06 15:05:36.468975 UTC,5682955309547520,5686543461122048,2665971,GOOGLE,retail,5506710584164352
5925628142419968,confirmed,2023-03-06 15:01:26.57872 UTC,5682955309547520,5686543461122048,2043569,GOOGLE,retail,5506710584164352
5146618785431552,confirmed,2023-03-06 15:01:23.487741 UTC,5682955309547520,5686543461122048,3826982,GOOGLE,retail,5506710584164352
5141663131369472,canceled,2023-03-06 15:01:22.876804 UTC,6206395724595200,5663631916138496,0,AMAZON,retail,4800539376222208
6534671282208768,confirmed,2023-03-06 15:01:20.18826 UTC,5682955309547520,5686543461122048,2830774,GOOGLE,retail,5506710584164352
4914082654191616,voided,2023-03-06 15:01:20.010023 UTC,6206395724595200,5663631916138496,0,AMAZON,retail,4800539376222208
4679266549628928,confirmed,2023-03-06 15:01:15.103832 UTC,5682955309547520,5686543461122048,4910225,GOOGLE,retail,5506710584164352
5573224532279296,confirmed,2023-03-06 15:01:13.793469 UTC,6206395724595200,5663631916138496,701190,AMAZON,retail,4800539376222208
5291749555568640,confirmed,2023-03-06 15:01:10.984878 UTC,5682955309547520,5686543461122048,5163331,GOOGLE,retail,5506710584164352
6403877112905728,confirmed,2023-03-06 15:01:09.119611 UTC,6206395724595200,5663631916138496,122229,AMAZON,retail,4800539376222208
5644153165709312,confirmed,2023-03-06 15:01:05.714125 UTC,6206395724595200,5663631916138496,1023292,AMAZON,retail,4800539376222208
6391826281922560,confirmed,2023-03-05 15:08:10.680703 UTC,5682955309547520,5686543461122048,5803947,GOOGLE,retail,5506710584164352
6345869687259136,confirmed,2023-03-05 15:08:08.069514 UTC,5682955309547520,5686543461122048,6728792,GOOGLE,retail,5506710584164352
4649081922125824,confirmed,2023-03-05 15:08:05.654915 UTC,5682955309547520,5686543461122048,5142055,GOOGLE,retail,5506710584164352
6464238985936896,confirmed,2023-03-05 15:08:03.507317 UTC,5682955309547520,5686543461122048,3136885,GOOGLE,retail,5506710584164352
5983064471633920,confirmed,2023-03-05 15:08:01.190751 UTC,5682955309547520,5686543461122048,6519262,GOOGLE,retail,5506710584164352
4895174396215296,confirmed,2023-03-05 15:05:22.885533 UTC,5682955309547520,5686543461122048,3713608,GOOGLE,retail,5506710584164352
4613699419504640,confirmed,2023-03-05 15:05:20.173418 UTC,5682955309547520,5686543461122048,2903894,GOOGLE,retail,5506710584164352
5021743282388992,confirmed,2023-03-05 15:05:17.241153 UTC,5682955309547520,5686543461122048,4937904,GOOGLE,retail,5506710584164352
6460334390902784,confirmed,2023-03-05 15:05:14.073344 UTC,5682955309547520,5686543461122048,5598321,GOOGLE,retail,5506710584164352
5806051060350976,confirmed,2023-03-05 15:05:11.061676 UTC,5682955309547520,5686543461122048,5641362,GOOGLE,retail,5506710584164352
5920674971385856,confirmed,2023-03-05 15:01:19.345232 UTC,5682955309547520,5686543461122048,5148129,GOOGLE,retail,5506710584164352
5048702456561664,confirmed,2023-03-05 15:01:16.556907 UTC,5682955309547520,5686543461122048,2328716,GOOGLE,retail,5506710584164352
4965543140392960,confirmed,2023-03-05 15:01:12.896765 UTC,5682955309547520,5686543461122048,4761569,GOOGLE,retail,5506710584164352
6333508368728064,confirmed,2023-03-05 15:01:08.857661 UTC,5682955309547520,5686543461122048,4633930,GOOGLE,retail,5506710584164352
5213543167164416,confirmed,2023-03-05 15:01:05.281236 UTC,6206395724595200,5663631916138496,649468,AMAZON,retail,4800539376222208
5506296526667776,confirmed,2023-03-05 15:01:04.50123 UTC,5682955309547520,5686543461122048,2045511,GOOGLE,retail,5506710584164352
5639199994675200,confirmed,2023-03-05 15:01:00.179507 UTC,6206395724595200,5663631916138496,652764,AMAZON,retail,4800539376222208
6175761669029888,confirmed,2023-03-05 15:00:57.267102 UTC,6206395724595200,5663631916138496,463391,AMAZON,retail,4800539376222208
4684068163682304,confirmed,2023-03-05 15:00:54.481969 UTC,6206395724595200,5663631916138496,400246,AMAZON,retail,4800539376222208
4740268305678336,confirmed,2023-03-05 15:00:51.454591 UTC,6206395724595200,5663631916138496,350731,AMAZON,retail,4800539376222208
4916126614028288,confirmed,2023-03-04 23:00:45.172932 UTC,5682955309547520,5686543461122048,-4964883,GOOGLE,,5506710584164352
5349745774034944,confirmed,2023-03-04 15:07:45.068669 UTC,5682955309547520,5686543461122048,6085527,GOOGLE,retail,5506710584164352
5629820926951424,confirmed,2023-03-04 15:07:42.684315 UTC,5682955309547520,5686543461122048,1703185,GOOGLE,retail,5506710584164352
5470914921627648,confirmed,2023-03-04 15:07:40.004707 UTC,5682955309547520,5686543461122048,5142932,GOOGLE,retail,5506710584164352
4508344433770496,confirmed,2023-03-04 15:07:37.793791 UTC,5682955309547520,5686543461122048,1844346,GOOGLE,retail,5506710584164352
4986495358205952,confirmed,2023-03-04 15:07:35.448409 UTC,5682955309547520,5686543461122048,3813546,GOOGLE,retail,5506710584164352
5058100247658496,confirmed,2023-03-04 15:04:27.550721 UTC,5682955309547520,5686543461122048,5276185,GOOGLE,retail,5506710584164352
6488018206588928,confirmed,2023-03-04 15:04:25.455101 UTC,5682955309547520,5686543461122048,1896928,GOOGLE,retail,5506710584164352
6408102396035072,confirmed,2023-03-04 15:04:23.54513 UTC,5682955309547520,5686543461122048,1015840,GOOGLE,retail,5506710584164352
5936536956698624,confirmed,2023-03-04 15:04:20.758019 UTC,5682955309547520,5686543461122048,5013021,GOOGLE,retail,5506710584164352
6548839884390400,confirmed,2023-03-04 15:04:17.92339 UTC,5682955309547520,5686543461122048,5242539,GOOGLE,retail,5506710584164352
5084084061601792,confirmed,2023-03-04 15:01:29.742831 UTC,5682955309547520,5686543461122048,922460,GOOGLE,retail,5506710584164352
5273948124086272,confirmed,2023-03-04 15:01:25.757002 UTC,5682955309547520,5686543461122048,5497222,GOOGLE,retail,5506710584164352
4983410028183552,confirmed,2023-03-04 15:01:21.753124 UTC,6206395724595200,5663631916138496,315454,AMAZON,retail,4800539376222208
4725349132795904,confirmed,2023-03-04 15:01:21.372321 UTC,5682955309547520,5686543461122048,3836884,GOOGLE,retail,5506710584164352
5068270797324288,confirmed,2023-03-04 15:01:19.054832 UTC,6206395724595200,5663631916138496,933766,AMAZON,retail,4800539376222208
5635755632230400,confirmed,2023-03-04 15:01:16.059932 UTC,5682955309547520,5686543461122048,3744503,GOOGLE,retail,5506710584164352
4866086621151232,confirmed,2023-03-04 15:01:14.863016 UTC,6206395724595200,5663631916138496,253959,AMAZON,retail,4800539376222208
4768386785476608,confirmed,2023-03-04 15:01:10.307785 UTC,5682955309547520,5686543461122048,3155146,GOOGLE,retail,5506710584164352
4701935051472896,confirmed,2023-03-04 15:01:08.168366 UTC,6206395724595200,5663631916138496,549111,AMAZON,retail,4800539376222208
5541283665805312,confirmed,2023-03-04 15:01:05.503357 UTC,6206395724595200,5663631916138496,666522,AMAZON,retail,4800539376222208
6743104904232960,confirmed,2023-03-03 15:10:20.649252 UTC,5682955309547520,5686543461122048,5078775,GOOGLE,retail,5506710584164352
5133210635730944,confirmed,2023-03-03 15:10:18.452908 UTC,5682955309547520,5686543461122048,4001309,GOOGLE,retail,5506710584164352
6253132753403904,confirmed,2023-03-03 15:10:16.090433 UTC,5682955309547520,5686543461122048,5604245,GOOGLE,retail,5506710584164352
5763298981052416,confirmed,2023-03-03 15:10:13.672141 UTC,5682955309547520,5686543461122048,5288906,GOOGLE,retail,5506710584164352
5193581501349888,confirmed,2023-03-03 15:10:10.856836 UTC,5682955309547520,5686543461122048,5697631,GOOGLE,retail,5506710584164352
4936455365328896,confirmed,2023-03-03 15:07:02.175901 UTC,5682955309547520,5686543461122048,1349946,GOOGLE,retail,5506710584164352
6707444260536320,confirmed,2023-03-03 15:06:59.66691 UTC,5682955309547520,5686543461122048,5623249,GOOGLE,retail,5506710584164352
6526446084292608,confirmed,2023-03-03 15:06:57.180932 UTC,5682955309547520,5686543461122048,6820588,GOOGLE,retail,5506710584164352
5723323212234752,confirmed,2023-03-03 15:06:54.737031 UTC,5682955309547520,5686543461122048,5718232,GOOGLE,retail,5506710584164352
6614158711717888,confirmed,2023-03-03 15:06:51.963009 UTC,5682955309547520,5686543461122048,2865106,GOOGLE,retail,5506710584164352
5545425222238208,confirmed,2023-03-03 15:01:47.685082 UTC,5682955309547520,5686543461122048,2310837,GOOGLE,retail,5506710584164352
6075166933123072,confirmed,2023-03-03 15:01:45.225114 UTC,5682955309547520,5686543461122048,2860023,GOOGLE,retail,5506710584164352
4916958294179840,confirmed,2023-03-03 15:01:44.703645 UTC,6206395724595200,5663631916138496,361486,AMAZON,retail,4800539376222208
4635483317469184,confirmed,2023-03-03 15:01:41.835905 UTC,6206395724595200,5663631916138496,975585,AMAZON,retail,4800539376222208
6320892439166976,confirmed,2023-03-03 15:01:41.047038 UTC,5682955309547520,5686543461122048,5988217,GOOGLE,retail,5506710584164352
6425969283825664,confirmed,2023-03-03 15:01:38.975099 UTC,6206395724595200,5663631916138496,488862,AMAZON,retail,4800539376222208
5761787689435136,confirmed,2023-03-03 15:01:38.862725 UTC,5682955309547520,5686543461122048,1168453,GOOGLE,retail,5506710584164352
6050134680928256,voided,2023-03-03 15:01:35.089834 UTC,6206395724595200,5663631916138496,0,AMAZON,retail,4800539376222208
5934429444767744,confirmed,2023-03-03 15:01:34.284152 UTC,5682955309547520,5686543461122048,6270107,GOOGLE,retail,5506710584164352
6668342878273536,confirmed,2023-03-03 15:01:31.696135 UTC,6206395724595200,5663631916138496,842149,AMAZON,retail,4800539376222208
5263950245527552,confirmed,2023-03-02 23:01:13.746277 UTC,5682955309547520,5686543461122048,-3456192,GOOGLE,,5506710584164352
4707767818387456,confirmed,2023-03-02 15:09:39.300796 UTC,5682955309547520,5686543461122048,2996007,GOOGLE,retail,5506710584164352
5409943968546816,confirmed,2023-03-02 15:09:36.563433 UTC,5682955309547520,5686543461122048,6795335,GOOGLE,retail,5506710584164352
6285231795470336,confirmed,2023-03-02 15:09:33.460963 UTC,5682955309547520,5686543461122048,5000463,GOOGLE,retail,5506710584164352
4848505306742784,confirmed,2023-03-02 15:09:30.971522 UTC,5682955309547520,5686543461122048,4715539,GOOGLE,retail,5506710584164352
6391261183344640,confirmed,2023-03-02 15:09:27.957888 UTC,5682955309547520,5686543461122048,2493538,GOOGLE,retail,5506710584164352
5921617783816192,confirmed,2023-03-02 15:03:57.660132 UTC,6206395724595200,5663631916138496,173158,AMAZON,retail,4800539376222208
4838755529654272,confirmed,2023-03-02 15:03:54.348618 UTC,5682955309547520,5686543461122048,5034971,GOOGLE,retail,5506710584164352
5640142807105536,confirmed,2023-03-02 15:03:53.984475 UTC,6206395724595200,5663631916138496,470482,AMAZON,retail,4800539376222208
5883760398565376,confirmed,2023-03-02 15:03:48.944449 UTC,6206395724595200,5663631916138496,639084,AMAZON,retail,4800539376222208
6637075516358656,confirmed,2023-03-02 15:03:48.657842 UTC,5682955309547520,5686543461122048,2300019,GOOGLE,retail,5506710584164352
5576468037894144,confirmed,2023-03-02 15:03:44.966534 UTC,5682955309547520,5686543461122048,5235273,GOOGLE,retail,5506710584164352
5620852070547456,voided,2023-03-02 15:03:44.2637 UTC,6206395724595200,5663631916138496,0,AMAZON,retail,4800539376222208
5037227956502528,voided,2023-03-02 15:03:40.65828 UTC,6206395724595200,5663631916138496,0,AMAZON,retail,4800539376222208
5580609594327040,confirmed,2023-03-02 15:03:40.47532 UTC,5682955309547520,5686543461122048,6243487,GOOGLE,retail,5506710584164352
5980840014118912,confirmed,2023-03-02 15:03:35.973519 UTC,5682955309547520,5686543461122048,4362644,GOOGLE,retail,5506710584164352
5946821633376256,confirmed,2023-03-02 15:01:24.577802 UTC,6206395724595200,5663631916138496,1018978,AMAZON,retail,4800539376222208
6585340328411136,confirmed,2023-03-02 15:01:21.91454 UTC,6206395724595200,5663631916138496,402127,AMAZON,retail,4800539376222208
5698290960039936,confirmed,2023-03-02 15:01:18.990946 UTC,6206395724595200,5663631916138496,583875,AMAZON,retail,4800539376222208
6155687797194752,confirmed,2023-03-02 15:01:15.743094 UTC,6206395724595200,5663631916138496,1023955,AMAZON,retail,4800539376222208
5691418945257472,confirmed,2023-03-02 15:01:11.246131 UTC,6206395724595200,5663631916138496,688592,AMAZON,retail,4800539376222208
5309132496175104,confirmed,2023-03-02 15:01:08.369477 UTC,5682955309547520,5686543461122048,3826766,GOOGLE,retail,5506710584164352
6355600539648000,confirmed,2023-03-02 15:01:02.675157 UTC,5682955309547520,5686543461122048,2084765,GOOGLE,retail,5506710584164352
5665346656665600,confirmed,2023-03-02 15:00:59.167845 UTC,5682955309547520,5686543461122048,4888304,GOOGLE,retail,5506710584164352
5895229504749568,confirmed,2023-03-02 15:00:55.678951 UTC,5682955309547520,5686543461122048,2046305,GOOGLE,retail,5506710584164352
5743022910210048,confirmed,2023-03-02 15:00:51.520215 UTC,5682955309547520,5686543461122048,6913023,GOOGLE,retail,5506710584164352
6006842148782080,confirmed,2023-03-01 23:00:45.636956 UTC,6206395724595200,5663631916138496,-231730,AMAZON,,4800539376222208
5067179246485504,confirmed,2023-03-01 23:00:45.302366 UTC,6206395724595200,5663631916138496,-947003,AMAZON,,4800539376222208
6719711827984384,confirmed,2023-03-01 15:07:17.163581 UTC,6206395724595200,5663631916138496,429839,AMAZON,retail,4800539376222208
5933388074582016,confirmed,2023-03-01 15:07:15.377592 UTC,6206395724595200,5663631916138496,435484,AMAZON,retail,4800539376222208
5813391654387712,confirmed,2023-03-01 15:07:12.868883 UTC,6206395724595200,5663631916138496,246926,AMAZON,retail,4800539376222208
6438236851273728,confirmed,2023-03-01 15:07:10.229757 UTC,6206395724595200,5663631916138496,236218,AMAZON,retail,4800539376222208
5691014480134144,confirmed,2023-03-01 15:07:07.603098 UTC,6206395724595200,5663631916138496,1017076,AMAZON,retail,4800539376222208
5998680502960128,confirmed,2023-03-01 15:02:59.580478 UTC,6206395724595200,5663631916138496,965345,AMAZON,retail,4800539376222208
5954129142743040,confirmed,2023-03-01 15:02:57.158922 UTC,6206395724595200,5663631916138496,509957,AMAZON,retail,4800539376222208
5868852097318912,confirmed,2023-03-01 15:02:54.683833 UTC,6206395724595200,5663631916138496,322140,AMAZON,retail,4800539376222208
6002822059393024,confirmed,2023-03-01 15:02:52.165743 UTC,6206395724595200,5663631916138496,642898,AMAZON,retail,4800539376222208
5672654166032384,confirmed,2023-03-01 15:02:49.470283 UTC,6206395724595200,5663631916138496,173971,AMAZON,retail,4800539376222208
5721347082682368,confirmed,2023-03-01 15:00:53.172698 UTC,6206395724595200,5663631916138496,957812,AMAZON,retail,4800539376222208
5740915398279168,confirmed,2023-03-01 15:00:50.490379 UTC,6206395724595200,5663631916138496,576166,AMAZON,retail,4800539376222208
6009589585674240,confirmed,2023-03-01 15:00:48.287262 UTC,6206395724595200,5663631916138496,606726,AMAZON,retail,4800539376222208
5168395007819776,confirmed,2023-03-01 15:00:45.882777 UTC,6206395724595200,5663631916138496,181065,AMAZON,retail,4800539376222208
5999839808585728,confirmed,2023-03-01 15:00:43.259905 UTC,6206395724595200,5663631916138496,569689,AMAZON,retail,4800539376222208
6014950308839424,confirmed,2023-03-01 13:37:54.576466 UTC,6206395724595200,5663631916138496,406920,AMAZON,retail,4800539376222208
6077210892959744,confirmed,2023-03-01 13:37:52.251337 UTC,6206395724595200,5663631916138496,873693,AMAZON,retail,4800539376222208
5795735916249088,confirmed,2023-03-01 13:37:49.868388 UTC,6206395724595200,5663631916138496,391940,AMAZON,retail,4800539376222208
5717205526249472,confirmed,2023-03-01 13:37:47.383472 UTC,6206395724595200,5663631916138496,615017,AMAZON,retail,4800539376222208
5480114582192128,confirmed,2023-03-01 13:37:45.003281 UTC,6206395724595200,5663631916138496,737226,AMAZON,retail,4800539376222208
5936473404604416,confirmed,2023-03-01 13:34:20.979302 UTC,6206395724595200,5663631916138496,661283,AMAZON,retail,4800539376222208
6016024386207744,confirmed,2023-03-01 13:34:18.5619 UTC,6206395724595200,5663631916138496,627852,AMAZON,retail,4800539376222208
5198639605481472,confirmed,2023-03-01 13:34:16.156321 UTC,6206395724595200,5663631916138496,205338,AMAZON,retail,4800539376222208
5654998427893760,confirmed,2023-03-01 13:34:13.57714 UTC,6206395724595200,5663631916138496,1016968,AMAZON,retail,4800539376222208
5734549409497088,confirmed,2023-03-01 13:34:10.974859 UTC,6206395724595200,5663631916138496,667841,AMAZON,retail,4800539376222208
5718364831875072,confirmed,2023-03-01 13:31:42.76607 UTC,6206395724595200,5663631916138496,250243,AMAZON,retail,4800539376222208
5939564975751168,confirmed,2023-03-01 13:31:40.155687 UTC,6206395724595200,5663631916138496,134357,AMAZON,retail,4800539376222208
5658089999040512,confirmed,2023-03-01 13:31:37.493789 UTC,6206395724595200,5663631916138496,938003,AMAZON,retail,4800539376222208
5754492016394240,confirmed,2023-03-01 13:31:34.72684 UTC,6206395724595200,5663631916138496,118646,AMAZON,retail,4800539376222208
5651913097871360,confirmed,2023-03-01 13:31:32.078801 UTC,6206395724595200,5663631916138496,971203,AMAZON,retail,4800539376222208
5733475332128768,confirmed,2023-03-01 13:25:17.641644 UTC,5650928946380800,5663631916138496,187233,GOOGLE CLOUD PLATFORM,services,4800539376222208
5728114608963584,confirmed,2023-03-01 13:25:15.010903 UTC,6206395724595200,5663631916138496,6243511,AMAZON,retail,4800539376222208
5751404605997056,confirmed,2023-02-28 15:00:24.912842 UTC,5650928946380800,5663631916138496,2334446,GOOGLE CLOUD PLATFORM,services,4800539376222208
6417909844803584,confirmed,2023-02-28 15:00:22.158794 UTC,6206395724595200,5663631916138496,5437606,AMAZON,retail,4800539376222208
5214281876373504,confirmed,2023-02-28 13:25:24.537002 UTC,5650928946380800,5663631916138496,2593775,GOOGLE CLOUD PLATFORM,services,4800539376222208
5355019364728832,confirmed,2023-02-28 13:25:21.557317 UTC,6206395724595200,5663631916138496,2259745,AMAZON,retail,4800539376222208
5686283414274048,canceled,2023-02-27 21:43:04.144316 UTC,5941841711071232,5175279144140800,0,GOOGLE CLOUD PLATFORM,services,5983985402380288
4858727303741440,confirmed,2023-02-27 21:04:29.126445 UTC,5941841711071232,5175279144140800,-10791,GOOGLE CLOUD PLATFORM,,5983985402380288
6143680251428864,confirmed,2023-02-27 21:02:11.241211 UTC,5941841711071232,5175279144140800,11000,GOOGLE CLOUD PLATFORM,services,5983985402380288
4601596830810112,confirmed,2023-02-27 15:08:00.464287 UTC,5682955309547520,5686543461122048,1487804,GOOGLE,retail,5506710584164352
4577252327030784,confirmed,2023-02-27 15:07:58.102155 UTC,5682955309547520,5686543461122048,2606419,GOOGLE,retail,5506710584164352
6186250155327488,confirmed,2023-02-27 15:07:55.88574 UTC,5682955309547520,5686543461122048,5857957,GOOGLE,retail,5506710584164352
6142432722812928,confirmed,2023-02-27 15:07:52.934067 UTC,5682955309547520,5686543461122048,1942229,GOOGLE,retail,5506710584164352
4952968440840192,confirmed,2023-02-27 15:07:50.363522 UTC,5682955309547520,5686543461122048,1640459,GOOGLE,retail,5506710584164352
5862205274718208,confirmed,2023-02-27 15:04:12.347043 UTC,5682955309547520,5686543461122048,6200647,GOOGLE,retail,5506710584164352
5581949624123392,confirmed,2023-02-27 15:04:09.886853 UTC,5682955309547520,5686543461122048,2164250,GOOGLE,retail,5506710584164352
6239965725851648,confirmed,2023-02-27 15:04:07.054272 UTC,5682955309547520,5686543461122048,4755689,GOOGLE,retail,5506710584164352
5300474647412736,confirmed,2023-02-27 15:04:04.59312 UTC,5682955309547520,5686543461122048,5379898,GOOGLE,retail,5506710584164352
6002942763073536,confirmed,2023-02-27 15:04:02.189368 UTC,5682955309547520,5686543461122048,2263912,GOOGLE,retail,5506710584164352
5721467786362880,confirmed,2023-02-27 15:03:28.548363 UTC,6206395724595200,5663631916138496,833489,AMAZON,retail,4800539376222208
5992756937752576,confirmed,2023-02-27 15:03:26.067771 UTC,6206395724595200,5663631916138496,391336,AMAZON,retail,4800539376222208
6629016077336576,confirmed,2023-02-27 15:03:23.749965 UTC,6206395724595200,5663631916138496,554620,AMAZON,retail,4800539376222208
5904775178616832,confirmed,2023-02-27 15:03:21.355902 UTC,6206395724595200,5663631916138496,574562,AMAZON,retail,4800539376222208
5860957746102272,confirmed,2023-02-27 15:03:18.976765 UTC,6206395724595200,5663631916138496,275876,AMAZON,retail,4800539376222208
5722687112478720,confirmed,2023-02-27 15:01:26.243932 UTC,5682955309547520,5686543461122048,6629393,GOOGLE,retail,5506710584164352
4585382054199296,confirmed,2023-02-27 15:01:21.563392 UTC,5682955309547520,5686543461122048,4792787,GOOGLE,retail,5506710584164352
4641109925953536,confirmed,2023-02-27 15:01:17.26135 UTC,5682955309547520,5686543461122048,6666881,GOOGLE,retail,5506710584164352
6074530833367040,confirmed,2023-02-27 15:01:11.87818 UTC,5682955309547520,5686543461122048,6515912,GOOGLE,retail,5506710584164352
4812230952484864,confirmed,2023-02-27 15:01:10.982869 UTC,6206395724595200,5663631916138496,782710,AMAZON,retail,4800539376222208
5312976424796160,confirmed,2023-02-27 15:01:06.689006 UTC,6206395724595200,5663631916138496,752968,AMAZON,retail,4800539376222208
5031437895991296,confirmed,2023-02-27 15:01:05.856167 UTC,5682955309547520,5686543461122048,3983958,GOOGLE,retail,5506710584164352
4937225775087616,confirmed,2023-02-27 15:01:02.87479 UTC,6206395724595200,5663631916138496,450533,AMAZON,retail,4800539376222208
6045512666972160,confirmed,2023-02-27 15:01:00.384989 UTC,6206395724595200,5663631916138496,313689,AMAZON,retail,4800539376222208
5453713913151488,confirmed,2023-02-27 15:00:57.860489 UTC,6206395724595200,5663631916138496,669102,AMAZON,retail,4800539376222208
4624061590142976,confirmed,2023-02-26 23:00:54.465221 UTC,5682955309547520,5686543461122048,-4438299,GOOGLE,,5506710584164352
5460955630665728,confirmed,2023-02-26 15:07:39.655551 UTC,5682955309547520,5686543461122048,4378169,GOOGLE,retail,5506710584164352
5179480653955072,confirmed,2023-02-26 15:07:37.068686 UTC,5682955309547520,5686543461122048,3333984,GOOGLE,retail,5506710584164352
4647621071208448,confirmed,2023-02-26 15:07:34.768793 UTC,5682955309547520,5686543461122048,1871109,GOOGLE,retail,5506710584164352
6635013932056576,confirmed,2023-02-26 15:07:32.355827 UTC,5682955309547520,5686543461122048,6902204,GOOGLE,retail,5506710584164352
6206803612270592,confirmed,2023-02-26 15:07:29.726346 UTC,5682955309547520,5686543461122048,4914176,GOOGLE,retail,5506710584164352
6372445401382912,confirmed,2023-02-26 15:04:48.657383 UTC,5682955309547520,5686543461122048,3345013,GOOGLE,retail,5506710584164352
4515013310021632,confirmed,2023-02-26 15:04:46.059672 UTC,5682955309547520,5686543461122048,3326825,GOOGLE,retail,5506710584164352
5051574984376320,confirmed,2023-02-26 15:04:43.557336 UTC,5682955309547520,5686543461122048,831393,GOOGLE,retail,5506710584164352
4788358559563776,confirmed,2023-02-26 15:04:41.543699 UTC,5682955309547520,5686543461122048,6227409,GOOGLE,retail,5506710584164352
5611725021773824,confirmed,2023-02-26 15:04:39.184683 UTC,5682955309547520,5686543461122048,6677810,GOOGLE,retail,5506710584164352
6016600314478592,confirmed,2023-02-26 15:03:12.387877 UTC,6206395724595200,5663631916138496,1024860,AMAZON,retail,4800539376222208
6215268321722368,confirmed,2023-02-26 15:03:10.167192 UTC,6206395724595200,5663631916138496,733994,AMAZON,retail,4800539376222208
4727037726031872,confirmed,2023-02-26 15:03:08.045518 UTC,6206395724595200,5663631916138496,629651,AMAZON,retail,4800539376222208
4770100007665664,confirmed,2023-02-26 15:03:05.94811 UTC,6206395724595200,5663631916138496,196944,AMAZON,retail,4800539376222208
5978116065329152,confirmed,2023-02-26 15:03:03.766066 UTC,6206395724595200,5663631916138496,393333,AMAZON,retail,4800539376222208
6725441717010432,confirmed,2023-02-26 15:01:11.992216 UTC,6206395724595200,5663631916138496,508016,AMAZON,retail,4800539376222208
6231707913027584,confirmed,2023-02-26 15:01:10.861617 UTC,5682955309547520,5686543461122048,3127832,GOOGLE,retail,5506710584164352
6494276443701248,confirmed,2023-02-26 15:01:08.953942 UTC,6206395724595200,5663631916138496,420740,AMAZON,retail,4800539376222208
4506883582853120,confirmed,2023-02-26 15:01:08.34723 UTC,5682955309547520,5686543461122048,4035109,GOOGLE,retail,5506710584164352
5696641088618496,confirmed,2023-02-26 15:01:06.3702 UTC,6206395724595200,5663631916138496,488663,AMAZON,retail,4800539376222208
4569651199606784,confirmed,2023-02-26 15:01:05.708625 UTC,5682955309547520,5686543461122048,6037631,GOOGLE,retail,5506710584164352
6154037925773312,confirmed,2023-02-26 15:01:03.451157 UTC,6206395724595200,5663631916138496,1004594,AMAZON,retail,4800539376222208
5651099042185216,confirmed,2023-02-26 15:01:03.208945 UTC,5682955309547520,5686543461122048,6863772,GOOGLE,retail,5506710584164352
5872562949062656,canceled,2023-02-26 15:00:58.696126 UTC,6206395724595200,5663631916138496,0,AMAZON,retail,4800539376222208
6212801466990592,confirmed,2023-02-26 15:00:58.589338 UTC,5682955309547520,5686543461122048,2944530,GOOGLE,retail,5506710584164352
6180415333203968,confirmed,2023-02-25 15:07:09.086987 UTC,5682955309547520,5686543461122048,5532882,GOOGLE,retail,5506710584164352
5412193969373184,confirmed,2023-02-25 15:07:07.181354 UTC,5682955309547520,5686543461122048,5414163,GOOGLE,retail,5506710584164352
5881016786878464,confirmed,2023-02-25 15:07:05.07929 UTC,5682955309547520,5686543461122048,6190312,GOOGLE,retail,5506710584164352
6329873861705728,confirmed,2023-02-25 15:07:02.574152 UTC,5682955309547520,5686543461122048,3059549,GOOGLE,retail,5506710584164352
